image,label,vietnamese_label,texts,symptoms,visual_analysis,leaf_area_ratio,background_ratio,lesion_area_ratio,annotation_confidence,metadata_quality,weather,humidity,temperature,severity,growth_stage,location,farmer_note
dataset/raw/LeafBlast/IMG_20190419_140030.jpg,LeafBlast,Đạo ôn lá,Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá. | Các đốm cháy màu xám xuất hiện trên lá lúa. | Lá bị bệnh blast với nhiều vết tổn thương kéo dài.,lá chuyển vàng | cháy lá từng mảng | vùng cháy lan rộng | vết cháy hình thoi,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.7127,0.2873,0.0067,0.7,low,humid,67,31,mild,ripening,Nam Dinh,Bệnh xuất hiện ở nhiều vị trí trên ruộng.
dataset/raw/LeafBlast/IMG_20190419_140229.jpg,LeafBlast,Đạo ôn lá,"Lá bị bệnh blast với nhiều vết tổn thương kéo dài. | Vết bệnh hình thoi xuất hiện dọc theo phiến lá. | Các đốm cháy màu xám xuất hiện trên lá lúa. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",lá chuyển vàng | cháy lá từng mảng | vết cháy hình thoi | đầu lá khô,Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.2434,0.7566,0.0038,0.7,low,cloudy,72,28,mild,ripening,Soc Trang,Độ ẩm cao làm bệnh phát triển mạnh.
dataset/raw/LeafBlast/IMG_20190419_140247.jpg,LeafBlast,Đạo ôn lá,Lá có dấu hiệu khô cháy do bệnh đạo ôn. | Lá lúa xuất hiện các vết cháy hình thoi màu nâu xám. | Vết bệnh hình thoi xuất hiện dọc theo phiến lá. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Nhiều mảng cháy màu nâu xám xuất hiện trên phiến lá.,cháy lá từng mảng | vùng cháy lan rộng | lá chuyển vàng | vết cháy hình thoi,Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá có các mảng cháy nâu xám kéo dài điển hình của bệnh đạo ôn. | Các vết nâu/tổn thương chiếm tỷ lệ lớn trên phần lá được quan sát.,0.2773,0.7227,0.1178,0.94,high,rainy,63,23,severe,seedling,Hai Duong,Tình trạng bệnh tăng nhanh trong tuần qua.
dataset/raw/LeafBlast/IMG_20190419_140253.jpg,LeafBlast,Đạo ôn lá,Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá. | Lá lúa xuất hiện các vết cháy hình thoi màu nâu xám. | Các đốm cháy màu xám xuất hiện trên lá lúa.,cháy lá từng mảng | vết cháy hình thoi | vùng cháy lan rộng | đầu lá khô,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá có các mảng cháy nâu xám kéo dài điển hình của bệnh đạo ôn.,0.7382,0.2618,0.0303,0.94,high,humid,72,30,moderate,flowering,Hai Duong,Triệu chứng lan nhanh trên ruộng.
dataset/raw/LeafBlast/IMG_20190419_140257.jpg,LeafBlast,Đạo ôn lá,Các vùng cháy màu nâu xám lan rộng trên lá. | Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá. | Lá có dấu hiệu khô cháy do bệnh đạo ôn. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Nhiều mảng cháy màu nâu xám xuất hiện trên phiến lá.,vết cháy hình thoi | lá chuyển vàng | đầu lá khô | vùng cháy lan rộng,Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá có các mảng cháy nâu xám kéo dài điển hình của bệnh đạo ôn. | Các vết nâu/tổn thương chiếm tỷ lệ lớn trên phần lá được quan sát.,0.2419,0.7581,0.0693,0.94,high,rainy,84,24,severe,booting,Soc Trang,Bệnh xuất hiện ở nhiều vị trí trên ruộng.
dataset/raw/LeafBlast/IMG_20190419_140334.jpg,LeafBlast,Đạo ôn lá,"Lá lúa xuất hiện các vết cháy hình thoi màu nâu xám. | Vết bệnh hình thoi xuất hiện dọc theo phiến lá. | Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",đầu lá khô | cháy lá từng mảng | lá chuyển vàng | vết cháy hình thoi,Ảnh chụp cận cảnh một phần phiến lá. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.3922,0.6078,0.0071,0.7,low,rainy,73,32,mild,tillering,Long An,Nhiều lá xuất hiện triệu chứng tương tự.
dataset/raw/LeafBlast/IMG_20190419_140344.jpg,LeafBlast,Đạo ôn lá,"Lá lúa xuất hiện các vết cháy hình thoi màu nâu xám. | Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá. | Lá có dấu hiệu khô cháy do bệnh đạo ôn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",vùng cháy lan rộng | cháy lá từng mảng | lá chuyển vàng | đầu lá khô,Ảnh chụp cận cảnh một phần phiến lá. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.3583,0.6417,0.0045,0.7,low,rainy,75,32,mild,ripening,Nam Dinh,Cây sinh trưởng chậm hơn bình thường.
dataset/raw/LeafBlast/IMG_20190419_140348.jpg,LeafBlast,Đạo ôn lá,Các đốm cháy màu xám xuất hiện trên lá lúa. | Vết bệnh hình thoi xuất hiện dọc theo phiến lá. | Lá có dấu hiệu khô cháy do bệnh đạo ôn.,vùng cháy lan rộng | vết cháy hình thoi | đầu lá khô | cháy lá từng mảng,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.7345,0.2655,0.0045,0.7,low,humid,77,36,mild,tillering,Thai Binh,Độ ẩm cao làm bệnh phát triển mạnh.
dataset/raw/LeafBlast/IMG_20190419_141035.jpg,LeafBlast,Đạo ôn lá,Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá. | Vết bệnh hình thoi xuất hiện dọc theo phiến lá. | Lá lúa xuất hiện các vết cháy hình thoi màu nâu xám.,vết cháy hình thoi | đầu lá khô | lá chuyển vàng | vùng cháy lan rộng,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.6416,0.3584,0.002,0.7,low,rainy,60,34,mild,ripening,Long An,Ruộng có dấu hiệu lây lan.
dataset/raw/LeafBlast/IMG_20190419_141037.jpg,LeafBlast,Đạo ôn lá,"Vết bệnh hình thoi xuất hiện dọc theo phiến lá. | Lá lúa xuất hiện các vết cháy hình thoi màu nâu xám. | Lá bị bệnh blast với nhiều vết tổn thương kéo dài. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",vết cháy hình thoi | đầu lá khô | cháy lá từng mảng | lá chuyển vàng,Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.3733,0.6267,0.0013,0.7,low,humid,79,36,mild,tillering,Nam Dinh,Bệnh xuất hiện sau nhiều ngày ẩm ướt.
dataset/raw/LeafBlast/IMG_20190419_141047.jpg,LeafBlast,Đạo ôn lá,Các vùng cháy màu nâu xám lan rộng trên lá. | Lá có dấu hiệu khô cháy do bệnh đạo ôn. | Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá.,lá chuyển vàng | vùng cháy lan rộng | đầu lá khô | cháy lá từng mảng,Ảnh chụp cận cảnh một phần phiến lá. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.4715,0.5285,0.003,0.7,low,cloudy,75,36,mild,tillering,Dong Thap,Tình trạng bệnh tăng nhanh trong tuần qua.
dataset/raw/LeafBlast/IMG_20190419_141051.jpg,LeafBlast,Đạo ôn lá,"Các đốm cháy màu xám xuất hiện trên lá lúa. | Lá bị bệnh blast với nhiều vết tổn thương kéo dài. | Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",vùng cháy lan rộng | cháy lá từng mảng | lá chuyển vàng | vết cháy hình thoi,Ảnh chụp cận cảnh một phần phiến lá. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.3566,0.6434,0.0021,0.7,low,rainy,85,23,mild,flowering,Hai Duong,Tình trạng bệnh tăng nhanh trong tuần qua.
dataset/raw/LeafBlast/IMG_20190419_141055.jpg,LeafBlast,Đạo ôn lá,"Lá bị bệnh blast với nhiều vết tổn thương kéo dài. | Lá lúa xuất hiện các vết cháy hình thoi màu nâu xám. | Các đốm cháy màu xám xuất hiện trên lá lúa. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",cháy lá từng mảng | đầu lá khô | vùng cháy lan rộng | vết cháy hình thoi,Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.2193,0.7807,0.0046,0.7,low,rainy,89,23,mild,tillering,An Giang,Bệnh xuất hiện ở nhiều vị trí trên ruộng.
dataset/raw/LeafBlast/IMG_20190419_141102.jpg,LeafBlast,Đạo ôn lá,Lá lúa xuất hiện các vết cháy hình thoi màu nâu xám. | Các đốm cháy màu xám xuất hiện trên lá lúa. | Lá có dấu hiệu khô cháy do bệnh đạo ôn.,đầu lá khô | vùng cháy lan rộng | vết cháy hình thoi | lá chuyển vàng,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.9071,0.0929,0.0051,0.7,low,cloudy,77,24,mild,flowering,Thai Binh,Độ ẩm cao làm bệnh phát triển mạnh.
dataset/raw/LeafBlast/IMG_20190419_141135.jpg,LeafBlast,Đạo ôn lá,"Vết bệnh hình thoi xuất hiện dọc theo phiến lá. | Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá. | Các đốm cháy màu xám xuất hiện trên lá lúa. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",lá chuyển vàng | đầu lá khô | vết cháy hình thoi | vùng cháy lan rộng,Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá có các mảng cháy nâu xám kéo dài điển hình của bệnh đạo ôn.,0.2168,0.7832,0.0224,0.85,medium,cloudy,63,28,moderate,tillering,Dong Thap,Nhiều lá xuất hiện triệu chứng tương tự.
dataset/raw/LeafBlast/IMG_20190419_141138.jpg,LeafBlast,Đạo ôn lá,Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá. | Lá bị bệnh blast với nhiều vết tổn thương kéo dài. | Các đốm cháy màu xám xuất hiện trên lá lúa.,cháy lá từng mảng | vùng cháy lan rộng | đầu lá khô | lá chuyển vàng,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.944,0.056,0.0015,0.7,low,humid,62,25,mild,flowering,Nam Dinh,Triệu chứng lan nhanh trên ruộng.
dataset/raw/LeafBlast/IMG_20190419_141220.jpg,LeafBlast,Đạo ôn lá,"Lá bị bệnh blast với nhiều vết tổn thương kéo dài. | Các vùng cháy màu nâu xám lan rộng trên lá. | Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",vết cháy hình thoi | lá chuyển vàng | vùng cháy lan rộng | đầu lá khô,Ảnh chụp cận cảnh một phần phiến lá. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.3832,0.6168,0.0036,0.7,low,cloudy,65,26,mild,tillering,Nam Dinh,Triệu chứng lan nhanh trên ruộng.
dataset/raw/LeafBlast/IMG_20190419_141224.jpg,LeafBlast,Đạo ôn lá,"Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá. | Lá bị bệnh blast với nhiều vết tổn thương kéo dài. | Các đốm cháy màu xám xuất hiện trên lá lúa. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",lá chuyển vàng | vùng cháy lan rộng | đầu lá khô | cháy lá từng mảng,Ảnh chụp cận cảnh một phần phiến lá. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.2445,0.7555,0.0074,0.7,low,cloudy,65,22,mild,seedling,Soc Trang,Cây sinh trưởng chậm hơn bình thường.
dataset/raw/LeafBlast/IMG_20190419_141228.jpg,LeafBlast,Đạo ôn lá,"Các đốm cháy màu xám xuất hiện trên lá lúa. | Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá. | Các vùng cháy màu nâu xám lan rộng trên lá. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",vết cháy hình thoi | lá chuyển vàng | vùng cháy lan rộng | cháy lá từng mảng,Ảnh chụp cận cảnh một phần phiến lá. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.3995,0.6005,0.0018,0.7,low,humid,70,33,mild,ripening,An Giang,Triệu chứng lan nhanh trên ruộng.
dataset/raw/LeafBlast/IMG_20190419_141230.jpg,LeafBlast,Đạo ôn lá,Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá. | Lá bị bệnh blast với nhiều vết tổn thương kéo dài. | Vết bệnh hình thoi xuất hiện dọc theo phiến lá.,cháy lá từng mảng | lá chuyển vàng | vùng cháy lan rộng | đầu lá khô,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.6714,0.3286,0.0032,0.7,low,humid,88,28,mild,ripening,Long An,Nhiều lá xuất hiện triệu chứng tương tự.
dataset/raw/LeafBlast/IMG_20190419_141235.jpg,LeafBlast,Đạo ôn lá,Vết bệnh hình thoi xuất hiện dọc theo phiến lá. | Các đốm cháy màu xám xuất hiện trên lá lúa. | Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá.,vết cháy hình thoi | cháy lá từng mảng | vùng cháy lan rộng | lá chuyển vàng,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.878,0.122,0.0016,0.7,low,cloudy,90,23,mild,seedling,Long An,Ruộng có dấu hiệu lây lan.
dataset/raw/LeafBlast/IMG_20190419_141240.jpg,LeafBlast,Đạo ôn lá,Các vùng cháy màu nâu xám lan rộng trên lá. | Lá bị bệnh blast với nhiều vết tổn thương kéo dài. | Lá có dấu hiệu khô cháy do bệnh đạo ôn.,vùng cháy lan rộng | lá chuyển vàng | đầu lá khô | cháy lá từng mảng,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.5565,0.4435,0.0018,0.7,low,humid,87,25,mild,tillering,Can Tho,Bệnh xuất hiện ở nhiều vị trí trên ruộng.
dataset/raw/LeafBlast/IMG_20190419_141243.jpg,LeafBlast,Đạo ôn lá,Các vùng cháy màu nâu xám lan rộng trên lá. | Lá lúa xuất hiện các vết cháy hình thoi màu nâu xám. | Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá.,vùng cháy lan rộng | lá chuyển vàng | cháy lá từng mảng | vết cháy hình thoi,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.5967,0.4033,0.0029,0.7,low,humid,90,24,mild,ripening,Soc Trang,Tình trạng bệnh tăng nhanh trong tuần qua.
dataset/raw/LeafBlast/IMG_20190419_141248.jpg,LeafBlast,Đạo ôn lá,"Các vùng cháy màu nâu xám lan rộng trên lá. | Lá có dấu hiệu khô cháy do bệnh đạo ôn. | Lá bị bệnh blast với nhiều vết tổn thương kéo dài. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",vết cháy hình thoi | vùng cháy lan rộng | đầu lá khô | lá chuyển vàng,Ảnh chụp cận cảnh một phần phiến lá. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.3344,0.6656,0.003,0.7,low,humid,71,33,mild,booting,An Giang,Nhiều lá xuất hiện triệu chứng tương tự.
dataset/raw/LeafBlast/IMG_20190419_141511.jpg,LeafBlast,Đạo ôn lá,"Lá bị bệnh blast với nhiều vết tổn thương kéo dài. | Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá. | Các đốm cháy màu xám xuất hiện trên lá lúa. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",cháy lá từng mảng | vùng cháy lan rộng | vết cháy hình thoi | đầu lá khô,Ảnh chụp cận cảnh một phần phiến lá. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.3566,0.6434,0.003,0.7,low,cloudy,72,27,mild,seedling,Dong Thap,Nhiều lá xuất hiện triệu chứng tương tự.
dataset/raw/LeafBlast/IMG_20190419_141513.jpg,LeafBlast,Đạo ôn lá,Các đốm cháy màu xám xuất hiện trên lá lúa. | Lá bị bệnh blast với nhiều vết tổn thương kéo dài. | Lá lúa xuất hiện các vết cháy hình thoi màu nâu xám.,đầu lá khô | cháy lá từng mảng | lá chuyển vàng | vùng cháy lan rộng,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.8046,0.1954,0.0042,0.7,low,rainy,84,27,mild,ripening,Can Tho,Bệnh xuất hiện ở nhiều vị trí trên ruộng.
dataset/raw/LeafBlast/IMG_20190419_141516.jpg,LeafBlast,Đạo ôn lá,Các vùng cháy màu nâu xám lan rộng trên lá. | Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá. | Lá lúa xuất hiện các vết cháy hình thoi màu nâu xám.,cháy lá từng mảng | đầu lá khô | vết cháy hình thoi | vùng cháy lan rộng,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.6517,0.3483,0.0045,0.7,low,humid,71,31,mild,flowering,Soc Trang,Cây sinh trưởng chậm hơn bình thường.
dataset/raw/LeafBlast/IMG_20190419_141519.jpg,LeafBlast,Đạo ôn lá,Lá bị bệnh blast với nhiều vết tổn thương kéo dài. | Vết bệnh hình thoi xuất hiện dọc theo phiến lá. | Các đốm cháy màu xám xuất hiện trên lá lúa.,lá chuyển vàng | đầu lá khô | vết cháy hình thoi | cháy lá từng mảng,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.6638,0.3362,0.0085,0.7,low,rainy,65,33,mild,booting,Can Tho,Nhiều lá xuất hiện triệu chứng tương tự.
dataset/raw/LeafBlast/IMG_20190419_141521.jpg,LeafBlast,Đạo ôn lá,Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá. | Lá bị bệnh blast với nhiều vết tổn thương kéo dài. | Các đốm cháy màu xám xuất hiện trên lá lúa.,vết cháy hình thoi | đầu lá khô | vùng cháy lan rộng | lá chuyển vàng,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.8816,0.1184,0.004,0.7,low,rainy,86,22,mild,booting,Nam Dinh,Cây sinh trưởng chậm hơn bình thường.
dataset/raw/LeafBlast/IMG_20190419_144240.jpg,LeafBlast,Đạo ôn lá,"Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá. | Vết bệnh hình thoi xuất hiện dọc theo phiến lá. | Các vùng cháy màu nâu xám lan rộng trên lá. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",vết cháy hình thoi | cháy lá từng mảng | vùng cháy lan rộng | lá chuyển vàng,Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.2871,0.7129,0.0015,0.7,low,humid,94,23,mild,tillering,Dong Thap,Độ ẩm cao làm bệnh phát triển mạnh.
dataset/raw/LeafBlast/IMG_20190419_144834.jpg,LeafBlast,Đạo ôn lá,Vết bệnh hình thoi xuất hiện dọc theo phiến lá. | Các vùng cháy màu nâu xám lan rộng trên lá. | Các đốm cháy màu xám xuất hiện trên lá lúa.,vết cháy hình thoi | vùng cháy lan rộng | lá chuyển vàng | đầu lá khô,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.6711,0.3289,0.008,0.7,low,rainy,69,26,mild,tillering,Hai Duong,Độ ẩm cao làm bệnh phát triển mạnh.
dataset/raw/LeafBlast/IMG_20190419_145347.jpg,LeafBlast,Đạo ôn lá,Các vùng cháy màu nâu xám lan rộng trên lá. | Lá có dấu hiệu khô cháy do bệnh đạo ôn. | Vết bệnh hình thoi xuất hiện dọc theo phiến lá.,đầu lá khô | vết cháy hình thoi | vùng cháy lan rộng | cháy lá từng mảng,Ảnh chụp cận cảnh một phần phiến lá. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.4527,0.5473,0.0031,0.7,low,humid,95,26,mild,seedling,Dong Thap,Bệnh xuất hiện ở nhiều vị trí trên ruộng.
dataset/raw/LeafBlast/IMG_20190419_145350.jpg,LeafBlast,Đạo ôn lá,Lá bị bệnh blast với nhiều vết tổn thương kéo dài. | Các vùng cháy màu nâu xám lan rộng trên lá. | Vết bệnh hình thoi xuất hiện dọc theo phiến lá.,vết cháy hình thoi | lá chuyển vàng | vùng cháy lan rộng | cháy lá từng mảng,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.7601,0.2399,0.0013,0.7,low,cloudy,73,32,mild,booting,Dong Thap,Bệnh xuất hiện ở nhiều vị trí trên ruộng.
dataset/raw/LeafBlast/IMG_20190419_145407.jpg,LeafBlast,Đạo ôn lá,"Vết bệnh hình thoi xuất hiện dọc theo phiến lá. | Các đốm cháy màu xám xuất hiện trên lá lúa. | Lá có dấu hiệu khô cháy do bệnh đạo ôn. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",lá chuyển vàng | vết cháy hình thoi | vùng cháy lan rộng | đầu lá khô,Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.2547,0.7453,0.0029,0.7,low,rainy,79,28,mild,flowering,An Giang,Bệnh xuất hiện ở nhiều vị trí trên ruộng.
dataset/raw/LeafBlast/IMG_20190419_145408.jpg,LeafBlast,Đạo ôn lá,Các vùng cháy màu nâu xám lan rộng trên lá. | Lá lúa xuất hiện các vết cháy hình thoi màu nâu xám. | Vết bệnh hình thoi xuất hiện dọc theo phiến lá.,vùng cháy lan rộng | đầu lá khô | lá chuyển vàng | cháy lá từng mảng,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.7137,0.2863,0.0066,0.7,low,humid,93,28,mild,ripening,Hai Duong,Nhiều lá xuất hiện triệu chứng tương tự.
dataset/raw/LeafBlast/IMG_20190419_145412.jpg,LeafBlast,Đạo ôn lá,"Vết bệnh hình thoi xuất hiện dọc theo phiến lá. | Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá. | Các vùng cháy màu nâu xám lan rộng trên lá. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",vùng cháy lan rộng | lá chuyển vàng | cháy lá từng mảng | vết cháy hình thoi,Ảnh chụp cận cảnh một phần phiến lá. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.3076,0.6924,0.0017,0.7,low,humid,90,34,mild,tillering,An Giang,Bệnh xuất hiện ở nhiều vị trí trên ruộng.
dataset/raw/LeafBlast/IMG_20190419_145413.jpg,LeafBlast,Đạo ôn lá,Lá bị bệnh blast với nhiều vết tổn thương kéo dài. | Lá lúa xuất hiện các vết cháy hình thoi màu nâu xám. | Các đốm cháy màu xám xuất hiện trên lá lúa.,đầu lá khô | cháy lá từng mảng | vùng cháy lan rộng | vết cháy hình thoi,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.7465,0.2535,0.0072,0.7,low,rainy,75,32,mild,booting,An Giang,Độ ẩm cao làm bệnh phát triển mạnh.
dataset/raw/LeafBlast/IMG_20190419_145515.jpg,LeafBlast,Đạo ôn lá,Lá lúa xuất hiện các vết cháy hình thoi màu nâu xám. | Lá có dấu hiệu khô cháy do bệnh đạo ôn. | Các đốm cháy màu xám xuất hiện trên lá lúa.,vùng cháy lan rộng | lá chuyển vàng | vết cháy hình thoi | cháy lá từng mảng,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.789,0.211,0.0009,0.7,low,rainy,76,36,mild,flowering,An Giang,Bệnh xuất hiện ở nhiều vị trí trên ruộng.
dataset/raw/LeafBlast/IMG_20190419_145522.jpg,LeafBlast,Đạo ôn lá,Vết bệnh hình thoi xuất hiện dọc theo phiến lá. | Triệu chứng bệnh đạo ôn xuất hiện rõ trên phiến lá. | Các đốm cháy màu xám xuất hiện trên lá lúa.,cháy lá từng mảng | vùng cháy lan rộng | vết cháy hình thoi | lá chuyển vàng,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá cho thấy triệu chứng vị trí bệnh blast với vết cháy nhẹ.,0.704,0.296,0.0028,0.7,low,rainy,92,28,mild,tillering,An Giang,Tình trạng bệnh tăng nhanh trong tuần qua.
